customer_id,age,gender,subscription_type,tenure_months,monthly_spend,support_tickets,avg_session_time,customer_feedback,churn
84372160.0,45.0,F,Premium,50.0,200.0,0.0,100.0,"Outstanding service, love the content",0.0
15078394.0,19.0,M,Basic,1.0,15.0,5.0,10.0,"Not worth my time, leaving",1.0
53278498.0,37.0,F,Standard,35.0,70.5,3.0,55.8,"Overall good, with minor issues",0.0
28405392.0,24.0,M,Standard,2.0,35.0,7.0,15.0,"Very basic, considering my options",1.0
79138460.0,50.0,F,Premium,45.0,190.0,1.0,75.0,"Service is top-notch, very happy",0.0
12394857.0,62.0,M,Premium,39.0,180.0,0.0,95.0,Excellent quality and service,0.0
95834021.0,23.0,F,Standard,1.0,20.0,5.0,12.0,"Not engaging enough, I’m leaving",1.0
47863021.0,30.0,M,Premium,28.0,160.0,0.0,85.0,"Best subscription ever, thrilled!",0.0
52468937.0,31.0,F,Standard,15.0,55.0,4.0,50.0,Support takes too long to respond,1.0
65092183.0,45.0,M,Premium,48.0,199.0,0.0,100.0,"Absolutely fantastic, highly recommended!",0.0
37482496.0,29.0,F,Standard,3.0,45.99,8.0,35.0,"Not impressed, might switch plans",1.0
41770648.0,42.0,M,Premium,20.0,170.0,1.0,90.0,Very satisfied with my choice,0.0
25086741.0,20.0,F,Basic,1.0,15.0,12.0,10.0,"Very disappointed, cancelled my subscription",1.0
80613450.0,39.0,M,Standard,22.0,60.0,6.0,42.4,It's useful but lacks features,0.0
95815247.0,33.0,F,Premium,6.0,130.0,2.0,65.0,"Enjoyable content, will stay for now",0.0
67482051.0,26.0,M,Standard,2.0,28.5,5.0,20.3,"Not worth it, looking for better options",1.0
38571039.0,29.0,F,Premium,30.0,140.0,0.0,78.0,"Best value for money, love it!",0.0
29483057.0,19.0,M,Standard,1.0,25.0,9.0,15.0,"Not for me, canceling my account",1.0
18245693.0,55.0,F,Premium,42.0,185.0,1.0,92.0,"Fantastic service, very reliable",0.0
64029758.0,38.0,M,Standard,19.0,50.5,0.0,50.0,Satisfactory but could improve,0.0
78103495.0,21.0,F,Basic,1.0,15.99,6.0,11.0,"Too basic, not keeping it",1.0
87324519.0,46.0,M,Premium,36.0,195.0,0.0,88.0,The best content I've ever subscribed to,0.0
35829174.0,27.0,F,Standard,2.0,40.0,10.0,35.0,Not enjoying the experience at all,1.0
14682357.0,32.0,M,Standard,16.0,70.0,3.0,43.5,Good but has its downsides,0.0
28477562.0,23.0,F,Premium,8.0,140.0,1.0,80.0,"Loving it, very happy with service",0.0
50612473.0,34.0,M,Standard,29.0,62.0,5.0,56.0,Could be better in some areas,0.0
77712486.0,30.0,F,Standard,5.0,38.5,7.0,29.0,"Feeling underwhelmed, not renewing",1.0
36742873.0,34.0,M,Standard,24.0,59.5,3.0,45.3,Good service but could improve features.,0.0
15938294.0,22.0,F,Basic,2.0,25.0,7.0,20.5,Not satisfied with the content.,1.0
82953904.0,45.0,F,Premium,36.0,120.75,1.0,75.0,Really love the premium features!,0.0
27569431.0,28.0,M,Basic,1.0,15.0,0.0,10.0,Too basic for my needs.,1.0
69358012.0,50.0,F,Standard,12.0,80.0,10.0,65.2,"Decent, but I'm cancelling soon.",1.0
48295073.0,19.0,M,Basic,4.0,18.0,12.0,30.8,Could use more variety in content.,1.0
34091857.0,39.0,F,Premium,48.0,155.0,2.0,95.6,Excellent service overall!,0.0
21934860.0,33.0,M,Standard,10.0,45.99,6.0,40.7,"Average experience, needs work.",1.0
75381944.0,27.0,F,Standard,5.0,42.5,15.0,35.1,"I like it, but not sure about cost.",1.0
49123678.0,60.0,M,Premium,33.0,175.5,1.0,110.3,I enjoy it so much!,0.0
80429165.0,30.0,F,Basic,2.0,20.0,9.0,15.5,Really disappointed with my choice.,1.0
10264875.0,42.0,M,Standard,8.0,66.8,4.0,50.0,"Service is okay, nothing special.",1.0
61028947.0,41.0,F,Premium,20.0,130.0,2.0,85.0,Happy with my subscription!,0.0
30475812.0,53.0,M,Basic,3.0,15.0,5.0,12.3,It's just not for me.,1.0
40963728.0,25.0,F,Standard,7.0,50.0,11.0,55.7,Features are lacking in comparison.,1.0
56249317.0,36.0,M,Premium,18.0,140.0,0.0,60.8,"Love this platform, best decision ever!",0.0
72916834.0,21.0,F,Basic,1.0,22.0,8.0,21.4,It doesn't meet my expectations.,1.0
89425760.0,48.0,M,Standard,30.0,75.5,3.0,90.1,Solid but could be improved.,0.0
48571209.0,32.0,F,Premium,24.0,150.0,0.0,100.8,"Absolutely love it, highly recommend!",0.0
39510482.0,29.0,M,Basic,2.0,19.95,12.0,18.9,Not enough features for the price.,1.0
23798040.0,38.0,F,Standard,11.0,52.4,6.0,49.5,"It's good, but I want more.",1.0
57342911.0,26.0,M,Premium,5.0,129.99,1.0,88.0,Great value for money!,0.0
6143985.0,45.0,F,Basic,1.0,16.5,15.0,14.0,"Not impressed, won't renew.",1.0
86021473.0,39.0,M,Standard,13.0,65.2,7.0,55.5,Satisfactory but not amazing.,1.0
19724860.0,27.0,F,Premium,19.0,160.0,0.0,110.4,Best service I have ever used!,0.0
46397805.0,35.0,M,Basic,2.0,18.3,9.0,22.1,I feel like it's not worth it.,1.0
57819246.0,31.0,F,Standard,4.0,40.95,11.0,38.4,Could be much better and more engaging.,1.0
76094213.0,44.0,M,Premium,40.0,180.0,3.0,95.7,Extremely satisfied with all features!,0.0
58374602.0,22.0,F,Basic,3.0,17.0,6.0,12.6,It isn't what I expected.,1.0
49205783.0,34.0,M,Standard,8.0,60.0,8.0,44.8,Decent service but lacks variety.,1.0
71029485.0,50.0,F,Premium,28.0,145.0,1.0,102.1,"Top-notch service, love it!",0.0
41283960.0,48.0,M,Basic,1.0,15.0,20.0,10.5,Very disappointed in this service.,1.0
86012437.0,26.0,F,Standard,9.0,55.7,5.0,41.3,Good but could use improvements.,0.0
77269340.0,39.0,M,Premium,31.0,175.0,2.0,99.9,Fantastic! Worth every penny!,0.0
45287013.0,30.0,F,Basic,2.0,19.5,14.0,15.0,Not enough content variety.,1.0
84520379.0,29.0,M,Standard,6.0,57.0,7.0,36.7,"It's okay, not thrilling though.",1.0
15790426.0,33.0,F,Premium,15.0,120.0,1.0,70.2,I highly recommend this service!,0.0
2137658.0,46.0,M,Basic,1.0,15.0,18.0,10.0,I want to cancel this.,1.0
47928316.0,25.0,F,Standard,4.0,45.0,3.0,30.0,Mediocre experience so far.,1.0
23689045.0,37.0,M,Premium,38.0,167.5,1.0,90.5,"Amazingly satisfied, great content!",0.0
34874591.0,19.0,F,Basic,2.0,21.0,11.0,17.8,Disappointing! Not what I hoped for.,1.0
95473926.0,41.0,M,Standard,11.0,70.4,9.0,42.2,It's fine but not worth it.,1.0
62814790.0,34.0,F,Premium,20.0,135.0,2.0,105.4,Absolutely fantastic experience!,0.0
56928432.0,24.0,F,Standard,2.0,80.5,8.0,45.0,Service is decent but could be better,1.0
34172849.0,37.0,M,Premium,12.0,150.0,2.0,90.0,Really enjoying the content available,0.0
49571268.0,52.0,F,Standard,6.0,60.0,12.0,30.5,The app crashes sometimes,1.0
85467231.0,29.0,M,Premium,18.0,180.0,1.0,75.0,Best service I've used so far,0.0
67392184.0,42.0,F,Basic,3.0,25.0,9.0,15.3,Satisfactory but lacks features,1.0
38451279.0,35.0,M,Standard,24.0,89.99,0.0,60.0,Great value for the price,0.0
29283746.0,26.0,F,Basic,1.0,18.5,11.0,12.2,"Not what I expected, disappointing",1.0
47382901.0,58.0,M,Standard,36.0,95.0,3.0,50.0,Good experience overall,0.0
18273645.0,21.0,F,Premium,2.0,199.99,7.0,40.5,Enjoy the premium features,1.0
21436587.0,30.0,M,Basic,4.0,20.0,1.0,10.0,"Just okay, nothing special",0.0
64719238.0,48.0,F,Premium,20.0,175.0,2.0,85.0,Highly recommend this service,0.0
12345678.0,34.0,M,Standard,3.0,65.0,6.0,35.0,Not happy with customer support,1.0
98765432.0,27.0,F,Basic,6.0,15.0,15.0,20.0,Could use more updates,1.0
46813279.0,41.0,M,Premium,18.0,165.0,3.0,100.0,Fantastic quality and reliable,0.0
29384756.0,23.0,F,Basic,1.0,19.99,9.0,14.0,Too many bugs and issues,1.0
56987412.0,39.0,M,Standard,12.0,70.0,0.0,55.0,Very satisfied with my subscription,0.0
78123654.0,45.0,F,Premium,48.0,200.0,1.0,110.5,Best investment ever made,0.0
47382901.0,31.0,M,Standard,7.0,49.99,8.0,25.0,Could improve on content variety,1.0
28475610.0,19.0,F,Basic,2.0,15.5,12.0,8.0,Not worth the subscription price,1.0
15478932.0,50.0,M,Standard,30.0,85.0,2.0,65.0,"Good service, reliable and economical",0.0
35281947.0,26.0,F,Premium,5.0,150.0,6.0,90.0,Very happy with my choice,0.0
63429815.0,38.0,M,Basic,3.0,22.0,5.0,11.0,Limited features for the price,1.0
36549821.0,22.0,F,Standard,15.0,78.0,4.0,45.0,Happy with the service overall,0.0
74985126.0,43.0,M,Premium,42.0,190.0,1.0,100.0,Exceptional quality of content,0.0
57123468.0,29.0,F,Basic,1.0,20.0,10.0,9.5,"Not satisfied, I cancelled",1.0
48372651.0,32.0,M,Standard,20.0,68.0,2.0,55.0,Great service for the price,0.0
29837461.0,22.0,F,Premium,2.0,189.99,10.0,30.5,Love the exclusive content,1.0
85264739.0,50.0,M,Basic,8.0,17.5,15.0,20.0,"Too many issues, very frustrated",1.0
16253478.0,34.0,F,Standard,14.0,55.0,3.0,48.0,"It's decent, not much special",0.0
73829145.0,41.0,M,Premium,36.0,195.0,0.0,120.0,Outstanding service and value,0.0
17583724.0,27.0,F,Basic,7.0,21.0,11.0,15.0,I'm disappointed with the selection,1.0
24315869.0,39.0,M,Standard,10.0,74.5,5.0,60.0,"It works well, no major issues",0.0
45612378.0,26.0,F,Standard,3.0,80.0,6.0,39.5,Could be much better,1.0
12398764.0,58.0,M,Premium,24.0,155.0,1.0,90.0,Love everything about this,0.0
49827365.0,36.0,F,Basic,1.0,16.0,12.0,10.0,Could be more user-friendly,1.0
27583961.0,33.0,M,Standard,11.0,65.0,0.0,55.0,"Good service, happy overall",0.0
38754120.0,29.0,F,Premium,3.0,199.99,13.0,35.0,Fantastic service but too pricey,1.0
96127354.0,48.0,M,Basic,30.0,20.0,7.0,12.5,Not enough content,1.0
57382940.0,23.0,M,Premium,6.0,175.0,2.0,45.0,Great experience since I joined,0.0
16234879.0,54.0,F,Standard,5.0,85.5,4.0,60.0,It's okay but a bit slow,1.0
29457863.0,44.0,M,Basic,2.0,18.0,10.0,11.7,"Disappointing, cancelled after a month",1.0
83726140.0,37.0,M,Premium,20.0,150.0,1.0,95.0,Very pleased with the service,0.0
87456214.0,27.0,M,Standard,12.0,45.5,2.0,35.5,Good service but needs more features.,0.0
98234715.0,34.0,F,Premium,24.0,120.0,1.0,60.0,Loving my experience so far!,0.0
78564329.0,45.0,M,Basic,6.0,30.0,3.0,25.0,"Okay service, expected better.",0.0
56782341.0,23.0,F,Basic,2.0,15.0,8.0,15.2,Not what I expected.,1.0
12985673.0,38.0,F,Standard,36.0,50.75,0.0,50.0,Satisfied with everything.,0.0
41235896.0,29.0,M,Premium,4.0,150.0,7.0,70.5,Too many bugs lately.,1.0
23165489.0,55.0,M,Basic,10.0,20.0,1.0,30.0,"It's fine, nothing special.",0.0
65412387.0,42.0,F,Premium,48.0,200.0,0.0,80.0,Best service I've used!,0.0
84312967.0,31.0,F,Standard,1.0,40.0,15.0,20.0,Not user-friendly.,1.0
70235814.0,22.0,M,Basic,2.0,25.0,2.0,12.5,Could be improved a lot.,1.0
89071236.0,40.0,F,Premium,30.0,180.0,0.0,90.0,Fantastic experience overall!,0.0
31789254.0,27.0,M,Standard,5.0,50.0,6.0,30.0,Support is slow to respond.,1.0
47582013.0,36.0,F,Basic,3.0,18.0,9.0,10.0,Barely used it. Not worth it.,1.0
86931042.0,49.0,M,Premium,42.0,170.0,0.0,110.0,Perfect for my needs!,0.0
23845619.0,26.0,M,Standard,8.0,55.0,3.0,40.0,Decent but could be better.,0.0
98456321.0,37.0,F,Basic,1.0,15.0,13.0,14.0,Very disappointed with this!,1.0
32147859.0,33.0,M,Premium,28.0,130.5,1.0,65.0,High quality service.,0.0
56091473.0,19.0,F,Basic,2.0,19.99,5.0,20.0,Not engaging enough.,1.0
87512968.0,45.0,M,Standard,36.0,63.75,0.0,55.0,"Good service, works well!",0.0
75208164.0,48.0,F,Basic,1.0,10.0,10.0,5.0,Completely useless for me.,1.0
19047862.0,30.0,M,Premium,12.0,150.0,2.0,75.0,"Love it, highly recommend!",0.0
64802037.0,54.0,F,Standard,18.0,70.0,8.0,45.0,"It's alright, nothing amazing.",0.0
97234568.0,26.0,M,Basic,4.0,15.5,6.0,17.0,"Not impressed, will leave soon.",1.0
25908471.0,39.0,F,Premium,15.0,120.0,1.0,72.0,"Very helpful, great app!",0.0
46781234.0,21.0,M,Basic,3.0,22.0,9.0,18.0,Simply not for me.,1.0
80736415.0,32.0,F,Standard,10.0,40.0,3.0,30.0,Average experience overall.,0.0
93058714.0,50.0,M,Premium,22.0,160.0,0.0,85.0,Can't imagine living without it!,0.0
59376184.0,29.0,F,Basic,2.0,12.99,7.0,10.0,Never works when I need it.,1.0
27019856.0,41.0,M,Standard,25.0,55.0,0.0,80.0,Good value for money.,0.0
46531209.0,24.0,F,Basic,3.0,15.0,12.0,20.0,Frustrating to navigate.,1.0
59783120.0,36.0,M,Premium,40.0,190.0,0.0,100.0,Would definitely recommend it!,0.0
95721048.0,27.0,F,Standard,7.0,48.0,4.0,35.0,"Not bad, but can improve.",0.0
34592718.0,51.0,M,Basic,1.0,13.0,15.0,8.0,Terrible customer service.,1.0
78612345.0,35.0,F,Premium,39.0,175.0,0.0,120.0,Best investment I've made!,0.0
83475690.0,29.0,M,Standard,14.0,65.0,6.0,50.0,"Quite nice, will keep it.",0.0
31247890.0,46.0,F,Basic,1.0,17.0,11.0,12.0,Wouldn't recommend to others.,1.0
23075492.0,22.0,M,Premium,29.0,135.0,0.0,70.0,Excellent service!,0.0
96823674.0,39.0,F,Standard,5.0,42.5,5.0,30.0,Needs more content offerings.,0.0
87019245.0,19.0,M,Basic,2.0,15.0,16.0,15.0,Not worth my time.,1.0
36472891.0,53.0,F,Premium,44.0,195.0,0.0,95.0,A must-have service!,0.0
15248903.0,26.0,M,Standard,8.0,52.0,3.0,42.0,Pretty good overall performance.,0.0
78021356.0,48.0,F,Basic,1.0,8.99,14.0,7.0,I'm leaving for something better.,1.0
78452643.0,34.0,F,Standard,12.0,65.5,2.0,45.0,"Great service, very reliable",0.0
58214367.0,28.0,M,Premium,6.0,150.2,1.0,100.0,Highly recommend this to everyone,0.0
31759284.0,22.0,F,Standard,2.0,45.0,8.0,30.5,Not what I expected at all,1.0
94358721.0,50.0,M,Premium,36.0,180.0,0.0,90.0,Best service I have used,0.0
64271830.0,19.0,F,Basic,1.0,20.0,12.0,15.5,I might cancel soon,1.0
82947315.0,45.0,M,Standard,24.0,90.0,3.0,60.0,Good value for the price,0.0
13027549.0,39.0,F,Premium,48.0,200.0,2.0,110.0,Absolutely love it!,0.0
20496873.0,33.0,M,Basic,4.0,25.0,9.0,25.0,Dissatisfied with features,1.0
87135029.0,40.0,F,Standard,15.0,80.6,4.0,55.0,Decent service overall,0.0
45679213.0,26.0,M,Basic,1.0,15.99,15.0,20.0,Too many issues lately,1.0
31267854.0,38.0,F,Premium,3.0,135.5,0.0,120.0,"It's incredible, I’m hooked",0.0
56139482.0,31.0,M,Standard,5.0,55.9,6.0,35.5,Could use some improvements,1.0
47920861.0,24.0,F,Basic,2.0,20.45,10.0,12.0,Not worth the money,1.0
61483075.0,41.0,M,Premium,42.0,190.0,1.0,105.0,Fantastic experience every time,0.0
83720439.0,29.0,F,Standard,7.0,75.4,5.0,50.2,Satisfactory but not amazing,0.0
28346091.0,47.0,M,Basic,1.0,18.0,11.0,15.0,I don’t like this platform,1.0
90238165.0,36.0,F,Premium,30.0,170.0,0.0,110.0,"Exceptional quality, always impressed",0.0
78865234.0,19.0,M,Basic,1.0,22.0,14.0,11.0,Not user-friendly at all,1.0
10675932.0,30.0,F,Standard,13.0,68.3,3.0,42.5,"Really good service, happy with it",0.0
21563478.0,27.0,M,Premium,8.0,160.5,0.0,95.0,I enjoy every moment of it,0.0
37284650.0,52.0,F,Basic,4.0,30.0,9.0,20.0,Always having trouble with it,1.0
69748531.0,22.0,M,Standard,3.0,50.7,7.0,37.5,It's okay but cost too much,1.0
53482907.0,44.0,F,Premium,36.0,185.4,1.0,100.0,"Best in the market, love it",0.0
89473156.0,35.0,M,Standard,11.0,60.8,4.0,40.0,Decent quality but could improve,0.0
76529814.0,41.0,F,Basic,2.0,15.5,12.0,18.0,Not worth keeping,1.0
31295847.0,28.0,M,Premium,5.0,140.0,0.0,110.2,Very satisfied and happy,0.0
48235690.0,39.0,F,Basic,1.0,19.99,8.0,22.0,Too many bugs and problems,1.0
64587239.0,20.0,M,Standard,6.0,78.5,3.0,51.5,It's decent for the price,0.0
17890254.0,54.0,F,Premium,39.0,190.0,2.0,90.0,Service is outstanding,0.0
80631724.0,23.0,M,Basic,1.0,15.0,20.0,10.0,Not impressed overall,1.0
92657481.0,31.0,F,Standard,24.0,68.0,5.0,34.5,"Good features, but lacking in support",0.0
46853012.0,37.0,M,Premium,10.0,175.0,0.0,120.0,Absolutely fantastic experience,0.0
50382146.0,49.0,F,Basic,3.0,28.5,6.0,19.0,"Not good, will likely quit",1.0
22047653.0,29.0,M,Standard,14.0,84.75,3.0,45.5,Good enough for my needs,0.0
34258917.0,45.0,F,Premium,26.0,155.0,0.0,105.0,I am completely satisfied,0.0
13467905.0,38.0,M,Basic,4.0,20.0,10.0,15.0,Service is untrustworthy,1.0
86713409.0,22.0,F,Standard,1.0,12.5,15.0,10.5,Not happy with the service,1.0
48152036.0,32.0,M,Basic,9.0,27.3,7.0,24.0,It's just okay,1.0
39164782.0,26.0,F,Premium,3.0,135.0,1.0,100.0,Very nice experience overall,0.0
29908417.0,48.0,M,Standard,37.0,99.99,2.0,85.0,Service has been reliable,0.0
51104362.0,19.0,F,Basic,2.0,22.0,11.0,13.0,Not happy with the app,1.0
